Preditcted_Index,Preditcted_Failure,Preditcted_Affected_Component_Uid,"	Preditcted_Affected_Component","	Preditcted_Utility_Drop","	Preditcted_Rule",Preditcted_Utility_Increase,CycleID,CycleSize,Optimal_Index ,"	Optimal_Failure","	Optimal_Affected_Component_Uid	",Optimal_Affected_Component,"	Optimal_Utility_Drop","	Optimal_Rule	",Optimal_Utility_Increase,CycleID2,CycleSize3,exact
1,CF3,_SEx_HucdEeet0YmmfbMwkw,Authentication Service,463.0449973,HwRedeployComponent,463.0449973,5.1,5,1,CF3,_SEx_HucdEeet0YmmfbMwkw,Authentication Service,463.0449973,ReplaceComponent,491.0449973,5.1,5,
2,CF1,_SEwwu-cdEeet0YmmfbMwkw,Query Service,347.2338038,RestartComponent,347.2338038,5.1,5,2,CF1,_SEwwu-cdEeet0YmmfbMwkw,Query Service,347.2338038,RestartComponent,347.2338038,5.1,5,
3,CF3,_SEymDucdEeet0YmmfbMwkw,Bid and Buy Service,75.86396034,HwRedeployComponent,75.86396034,5.1,5,3,CF3,_SEymDucdEeet0YmmfbMwkw,Bid and Buy Service,75.86396034,HwRedeployComponent,75.86396034,5.1,5,
4,CF3,_SExYKucdEeet0YmmfbMwkw,Item Management Service,45.17630238,HwRedeployComponent,45.17630238,5.1,5,4,CF3,_SExYKucdEeet0YmmfbMwkw,Item Management Service,45.17630238,HwRedeployComponent,45.17630238,5.1,5,
5,CF2,_SExXgOcdEeet0YmmfbMwkw,User Management Service,7.298271466,RestartComponent,7.298271466,5.1,5,5,CF2,_SExXgOcdEeet0YmmfbMwkw,User Management Service,7.298271466,RestartComponent,7.298271466,5.1,5,
1,CF2,_SE_a_OcdEeet0YmmfbMwkw,Query Service,1158.369822,RestartComponent,1158.369822,25.1,25,1,CF2,_SE_a_OcdEeet0YmmfbMwkw,Query Service,1158.369822,RestartComponent,1158.369822,25.1,25,
2,CF3,_SFDFXucdEeet0YmmfbMwkw,Authentication Service,513.5636732,ReplaceComponent,544.3636732,25.1,25,2,CF3,_SFDFXucdEeet0YmmfbMwkw,Authentication Service,513.5636732,ReplaceComponent,544.3636732,25.1,25,
3,CF1,_SE-L4ucdEeet0YmmfbMwkw,Authentication Service,417.9578342,ReplaceComponent,443.1578342,25.1,25,3,CF1,_SE-L4ucdEeet0YmmfbMwkw,Authentication Service,417.9578342,ReplaceComponent,443.1578342,25.1,25,
4,CF1,_SE7Io-cdEeet0YmmfbMwkw,Bid and Buy Service,378.6002514,RestartComponent,378.6002514,25.1,25,4,CF1,_SE7Io-cdEeet0YmmfbMwkw,Bid and Buy Service,378.6002514,RestartComponent,378.6002514,25.1,25,
5,CF3,_SFDryecdEeet0YmmfbMwkw,Bid and Buy Service,348.5859677,HwRedeployComponent,348.5859677,25.1,25,5,CF3,_SFDryecdEeet0YmmfbMwkw,Bid and Buy Service,348.5859677,HwRedeployComponent,348.5859677,25.1,25,
6,CF1,_SE8-O-cdEeet0YmmfbMwkw,Query Service,345.0845351,RestartComponent,345.0845351,25.1,25,6,CF1,_SE8-O-cdEeet0YmmfbMwkw,Query Service,345.0845351,RestartComponent,345.0845351,25.1,25,
7,CF1,_SE9lYOcdEeet0YmmfbMwkw,Item Management Service,288.4933418,RestartComponent,288.4933418,25.1,25,7,CF1,_SE9lYOcdEeet0YmmfbMwkw,Item Management Service,288.4933418,RestartComponent,288.4933418,25.1,25,
8,CF1,_SE8W8-cdEeet0YmmfbMwkw,Reputation Service,287.5439111,RestartComponent,287.5439111,25.1,25,8,CF1,_SE8W8-cdEeet0YmmfbMwkw,Reputation Service,287.5439111,RestartComponent,287.5439111,25.1,25,
9,CF3,_SFApFecdEeet0YmmfbMwkw,Bid and Buy Service,286.4082271,HwRedeployComponent,286.4082271,25.1,25,9,CF3,_SFApFecdEeet0YmmfbMwkw,Bid and Buy Service,286.4082271,HwRedeployComponent,286.4082271,25.1,25,
10,CF3,_SFB2oOcdEeet0YmmfbMwkw,Reputation Service,267.1020377,HwRedeployComponent,267.1020377,25.1,25,10,CF2,_SFACAucdEeet0YmmfbMwkw,Item Management Service,268.5784523,RestartComponent,268.5784523,25.1,25,
11,CF2,_SFACAucdEeet0YmmfbMwkw,Item Management Service,268.5784523,RestartComponent,268.5784523,25.1,25,11,CF3,_SFB2oOcdEeet0YmmfbMwkw,Reputation Service,267.1020377,HwRedeployComponent,267.1020377,25.1,25,
12,CF2,_SFAocucdEeet0YmmfbMwkw,Authentication Service,226.1949858,ReplaceComponent,240.1949858,25.1,25,12,CF3,_SFCdtucdEeet0YmmfbMwkw,Query Service,258.0738438,HwRedeployComponent,258.0738438,25.1,25,
13,CF3,_SFCdtucdEeet0YmmfbMwkw,Query Service,258.0738438,HwRedeployComponent,258.0738438,25.1,25,13,CF2,_SFAocucdEeet0YmmfbMwkw,Authentication Service,226.1949858,ReplaceComponent,240.1949858,25.1,25,
14,CF2,_SFABWOcdEeet0YmmfbMwkw,User Management Service,226.7944437,RestartComponent,226.7944437,25.1,25,14,CF2,_SFABWOcdEeet0YmmfbMwkw,User Management Service,226.7944437,RestartComponent,226.7944437,25.1,25,
